run_id,arm,seed_init,epoch,train_loss,train_acc,val_loss,val_acc,lr
resnet-medmnist-2026-08-23_17-31-21,baseline,42,0,1.6586716175079346,0.45314109325408936,2.755993127822876,0.09316769987344742,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,42,1,0.7840625643730164,0.7425334453582764,2.0642874240875244,0.47826087474823,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,42,2,0.8065833449363708,0.7270854711532593,2.8057873249053955,0.44720497727394104,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,42,3,0.6086205840110779,0.7960864901542664,0.6131159663200378,0.7701863646507263,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,42,4,0.46813541650772095,0.8455200791358948,0.4094453752040863,0.850931704044342,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,42,5,0.37450870871543884,0.8795056939125061,1.5548712015151978,0.7080745100975037,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,42,6,0.3668181598186493,0.8692070245742798,0.7353760004043579,0.7763975262641907,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,42,7,0.302068293094635,0.9031925797462463,0.3822190463542938,0.8695651888847351,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,43,0,1.6286238431930542,0.44078269600868225,2.890486717224121,0.11180124431848526,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,43,1,0.8357918858528137,0.710607647895813,0.9312331080436707,0.6645962595939636,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,43,2,0.7022045850753784,0.7672502398490906,14.275611877441406,0.27950310707092285,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,43,3,0.6053556203842163,0.7837281227111816,1.2200167179107666,0.6645962595939636,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,43,4,0.4722924828529358,0.8362512588500977,7.1974778175354,0.30434781312942505,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,43,5,0.4231671988964081,0.8640576601028442,0.7635753750801086,0.8385093212127686,0.01
resnet-medmnist-2026-08-23_17-31-21,baseline,43,6,0.3080330789089203,0.9073120355606079,0.5927915573120117,0.8074533939361572,0.01
