run_id,arm,seed_init,epoch,train_loss,train_acc,val_loss,val_acc,lr
mlp-medmnist-2026-08-23_17-19-14,baseline,42,0,1.051861047744751,0.6636220812797546,1.0376447439193726,0.6709870100021362,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,42,1,0.9796512722969055,0.663907527923584,0.9989567995071411,0.6679959893226624,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,42,2,0.9565160870552063,0.6703296899795532,1.025174617767334,0.6759721040725708,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,42,3,0.9412098526954651,0.6704723834991455,0.9857240915298462,0.6729810833930969,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,42,4,0.9166035652160645,0.6786071062088013,0.9534247517585754,0.6560319066047668,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,42,5,0.9122164249420166,0.6747538447380066,0.9646839499473572,0.6590229272842407,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,42,6,0.9014270901679993,0.6776081323623657,0.9480951428413391,0.6799601316452026,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,42,7,0.8930323123931885,0.6774653792381287,0.9836081862449646,0.6749750971794128,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,43,0,1.057129144668579,0.6611959338188171,1.0229045152664185,0.6689929962158203,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,43,1,0.9726578593254089,0.6669045090675354,1.0140644311904907,0.6679959893226624,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,43,2,0.9513153433799744,0.6718995571136475,1.0459834337234497,0.6669989824295044,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,43,3,0.9331128001213074,0.6766090989112854,1.0071898698806763,0.6779661178588867,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,43,4,0.9172340631484985,0.6791779398918152,0.9394009113311768,0.6630109548568726,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,43,5,0.9051618576049805,0.6778935194015503,0.9788103699684143,0.6600199341773987,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,43,6,0.902712881565094,0.6768945455551147,0.9296528100967407,0.6769691109657288,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,43,7,0.8870299458503723,0.6808905601501465,1.0032432079315186,0.6769691109657288,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,44,0,1.0615570545196533,0.6601969599723816,1.0189288854599,0.6729810833930969,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,44,1,0.9780446290969849,0.6660482287406921,1.0177801847457886,0.6679959893226624,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,44,2,0.957747757434845,0.6709005236625671,1.0309441089630127,0.6669989824295044,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,44,3,0.9411622881889343,0.672898530960083,1.021422266960144,0.6669989824295044,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,44,4,0.9182609915733337,0.6738975048065186,0.9359965920448303,0.6640079617500305,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,44,5,0.9101839661598206,0.6781789660453796,0.9683202505111694,0.6679959893226624,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,44,6,0.9017634987831116,0.6813187003135681,0.9339836239814758,0.6789631247520447,0.001
mlp-medmnist-2026-08-23_17-19-14,baseline,44,7,0.8898706436157227,0.6817468404769897,0.9625032544136047,0.6789631247520447,0.001
mlp-medmnist-2026-08-23_17-19-14,tuned,42,0,1.0816107988357544,0.6492079496383667,1.1046005487442017,0.6739780902862549,0.0029621516588303515
mlp-medmnist-2026-08-23_17-19-14,tuned,42,1,0.9761651754379272,0.6651919484138489,1.0818517208099365,0.6689929962158203,0.0029621516588303515
mlp-medmnist-2026-08-23_17-19-14,tuned,42,2,0.9533538222312927,0.6706150770187378,1.0720417499542236,0.6630109548568726,0.0029621516588303515
mlp-medmnist-2026-08-23_17-19-14,tuned,42,3,0.9547736644744873,0.66947340965271,1.0721797943115234,0.6669989824295044,0.0029621516588303515
mlp-medmnist-2026-08-23_17-19-14,tuned,42,4,0.9286106824874878,0.672184944152832,1.0347305536270142,0.6311066746711731,0.0029621516588303515
mlp-medmnist-2026-08-23_17-19-14,tuned,42,5,0.9235707521438599,0.6766090989112854,1.033996343612671,0.6620139479637146,0.0029621516588303515
mlp-medmnist-2026-08-23_17-19-14,tuned,42,6,0.9225537180900574,0.6794633865356445,1.0516951084136963,0.6689929962158203,0.0029621516588303515
