run_id,arm,seed_init,epoch,train_loss,train_acc,val_loss,val_acc,lr
resnet-mnist-2026-08-23_15-37-53,tuned,42,6,0.025842934846878052,0.9943000078201294,0.01882266066968441,0.9955000281333923,0.00014994498706796217
resnet-mnist-2026-08-23_15-37-53,tuned,42,7,0.02131200209259987,0.9962199926376343,0.015404594130814075,0.9968000054359436,0.0
resnet-mnist-2026-08-23_15-37-53,tuned,43,0,0.1972533017396927,0.9394800066947937,0.0721898078918457,0.9793000221252441,0.003789730950686761
resnet-mnist-2026-08-23_15-37-53,tuned,43,1,0.057627640664577484,0.983519971370697,0.08950874209403992,0.9772999882698059,0.003362723754509279
resnet-mnist-2026-08-23_15-37-53,tuned,43,2,0.050794392824172974,0.9864199757575989,0.05371357873082161,0.98580002784729,0.0027236623240104274
resnet-mnist-2026-08-23_15-37-53,tuned,43,3,0.0418914370238781,0.9894999861717224,0.062283605337142944,0.9836000204086304,0.0019698379688773615
resnet-mnist-2026-08-23_15-37-53,tuned,43,4,0.039547309279441833,0.9904800057411194,0.02924691140651703,0.9919000267982483,0.001216013613744296
resnet-mnist-2026-08-23_15-37-53,tuned,43,5,0.03303103893995285,0.9925000071525574,0.031243517994880676,0.9919999837875366,0.0005769521832454439
resnet-mnist-2026-08-23_15-37-53,tuned,43,6,0.026207702234387398,0.9944599866867065,0.01795659027993679,0.9958000183105469,0.00014994498706796217
resnet-mnist-2026-08-23_15-37-53,tuned,43,7,0.0217471681535244,0.9957399964332581,0.015492006205022335,0.9968000054359436,0.0
resnet-mnist-2026-08-23_15-37-53,tuned,44,0,0.18945367634296417,0.9420400261878967,0.06116735190153122,0.9819999933242798,0.003789730950686761
resnet-mnist-2026-08-23_15-37-53,tuned,44,1,0.05714644491672516,0.9840800166130066,0.18304452300071716,0.9465000033378601,0.003362723754509279
resnet-mnist-2026-08-23_15-37-53,tuned,44,2,0.05058402940630913,0.986299991607666,0.04913339391350746,0.986299991607666,0.0027236623240104274
resnet-mnist-2026-08-23_15-37-53,tuned,44,3,0.0426642931997776,0.9892600178718567,0.05723251774907112,0.9850000143051147,0.0019698379688773615
resnet-mnist-2026-08-23_15-37-53,tuned,44,4,0.03928852453827858,0.9906799793243408,0.026199810206890106,0.9929999709129333,0.001216013613744296
resnet-mnist-2026-08-23_15-37-53,tuned,44,5,0.03246331214904785,0.9925000071525574,0.029704449698328972,0.9929999709129333,0.0005769521832454439
resnet-mnist-2026-08-23_15-37-53,tuned,44,6,0.026154695078730583,0.9942600131034851,0.018082190304994583,0.9957000017166138,0.00014994498706796217
resnet-mnist-2026-08-23_15-37-53,tuned,44,7,0.021783597767353058,0.9961000084877014,0.01535814069211483,0.9969000220298767,0.0
