run_id,arm,seed_init,epoch,train_loss,train_acc,val_loss,val_acc,lr
perceptron-mnist-2026-08-23_15-24-30,baseline,42,0,1.1034393310546875,0.6557599902153015,0.633991539478302,0.8226000070571899,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,42,1,1.0079883337020874,0.6955000162124634,0.6371952891349792,0.8119999766349792,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,42,2,0.9968199133872986,0.6995800137519836,0.6118929982185364,0.8194000124931335,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,42,3,0.9852887988090515,0.703819990158081,0.5912817120552063,0.8345999717712402,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,42,4,0.9877102971076965,0.7024999856948853,0.5976977348327637,0.8281999826431274,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,42,5,0.9819851517677307,0.7053200006484985,0.6261417865753174,0.8188999891281128,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,42,6,0.9811039566993713,0.7036399841308594,0.6347095966339111,0.8174999952316284,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,42,7,0.9847708344459534,0.7033799886703491,0.648689329624176,0.805400013923645,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,43,0,1.1042476892471313,0.6551600098609924,0.63689124584198,0.8201000094413757,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,43,1,1.0086338520050049,0.6942999958992004,0.6371425986289978,0.8109999895095825,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,43,2,0.996248722076416,0.6989200115203857,0.6119166016578674,0.8206999897956848,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,43,3,0.9855213165283203,0.7039600014686584,0.5912716388702393,0.8338000178337097,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,43,4,0.9878907203674316,0.7026399970054626,0.597481369972229,0.8288999795913696,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,43,5,0.9822410345077515,0.7064200043678284,0.6266841292381287,0.8195000290870667,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,43,6,0.9809556007385254,0.703220009803772,0.6333245635032654,0.8190000057220459,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,43,7,0.9847584962844849,0.7033399939537048,0.6507241725921631,0.804099977016449,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,44,0,1.1041730642318726,0.6561800241470337,0.6344042420387268,0.8222000002861023,0.001
perceptron-mnist-2026-08-23_15-24-30,baseline,44,1,1.008271336555481,0.6943600177764893,0.636798083782196,0.8119999766349792,0.001
