run_id,arm,seed_init,epoch,train_loss,train_acc,val_loss,val_acc,lr
perceptron-medmnist-2026-08-23_17-15-15,baseline,42,0,0.690321683883667,0.6483516693115234,0.5721598863601685,0.7435897588729858,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,42,1,0.636884868144989,0.7014651894569397,0.5848851203918457,0.7051281929016113,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,42,2,0.5856095552444458,0.7307692170143127,0.5292283892631531,0.7948718070983887,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,42,3,0.5749006867408752,0.7252747416496277,0.5617290139198303,0.7179487347602844,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,42,4,0.5493202805519104,0.7362637519836426,0.5213534832000732,0.7948718070983887,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,42,5,0.5526516437530518,0.7271062135696411,0.5674682259559631,0.6794871687889099,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,42,6,0.5423166751861572,0.7417582273483276,0.5298115611076355,0.7692307829856873,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,42,7,0.5606942176818848,0.7344322204589844,0.5439383387565613,0.692307710647583,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,43,0,0.600720226764679,0.7179487347602844,0.528759777545929,0.7692307829856873,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,43,1,0.5927691459655762,0.7252747416496277,0.5152359008789062,0.8205128312110901,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,43,2,0.5700838565826416,0.738095223903656,0.5520343780517578,0.7179487347602844,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,43,3,0.5649371147155762,0.7307692170143127,0.4891730546951294,0.8333333134651184,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,43,4,0.5456353425979614,0.7417582273483276,0.5365795493125916,0.7179487347602844,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,43,5,0.5551992058753967,0.7289377450942993,0.5146757960319519,0.7564102411270142,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,43,6,0.5320297479629517,0.7472527623176575,0.5423435568809509,0.7179487347602844,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,43,7,0.5607373714447021,0.7252747416496277,0.5146844387054443,0.7564102411270142,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,44,0,0.6751121282577515,0.6611721515655518,0.5766463875770569,0.7435897588729858,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,44,1,0.6250676512718201,0.7197802066802979,0.5376297831535339,0.7820512652397156,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,44,2,0.5947316884994507,0.7362637519836426,0.5364277362823486,0.8205128312110901,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,44,3,0.573496401309967,0.732600748538971,0.5225131511688232,0.8333333134651184,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,44,4,0.5455325841903687,0.7307692170143127,0.5174562931060791,0.807692289352417,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,44,5,0.5465583801269531,0.7307692170143127,0.5396544337272644,0.7307692170143127,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,44,6,0.5408619046211243,0.7472527623176575,0.5246121287345886,0.7692307829856873,0.001
perceptron-medmnist-2026-08-23_17-15-15,baseline,44,7,0.5557108521461487,0.732600748538971,0.5211501717567444,0.7692307829856873,0.001
